"Hi everyone. I bought this laptop on March 1, 2010. The first thing I did was max out the memory to 8gb. The i7 and the Mobility Radeon HD 5730 make this machine the beast it is. When I set out to buy a laptop back in 2010 I was looking for a desktop replacement that could run the Adobe Creative Suite and play games too. I work a lot in Photoshop, Indesign, After Effects and Premier Pro so I needed a beefy machine. Three years later and I'm still creating with zero glitches or lag using Adobe CS6. Now about a year ago I did experience overheating on both the processor and video card which resulted in the laptop turning off. Note that the laptop always runs 8-10 hours a day in high performance. The symptoms appeared when I began playing Elder Scrolls V: Skyrim. In response to the issue, I loaded GPU-Z and realtemp.exe and diagnosed it as overheating. I suspect that those other reviewers who have had video card failure experienced overheating. Now check this out. After I collected the overheating data I contacted Asus even though the laptop was out of warranty. I informed them of the situation and they promptly sent me a label to send in the laptop. I had the laptop back in two weeks. I'm not bothered by the overheating because Asus support is topnotch in my book. They've made me a brand loyal customer. I bought two of my kids Asus laptops for Christmas. Anyway, if I had a complaint it is with the battery life. It died in its 13 month. In short, Asus stands behind there product and this product is rock solid in it's 3rd year.","['Adobe Creative Suite', 'Asus N61JQ-X1', 'desktop', 'Elder Scrolls V: Skyrim', 'GPU-Z', 'overheating', 'realtemp.exe', 'video card']",0,Negative,0.6775511081493584
"Had this computer for a couple of months now. I am not really a techie, just an average user. Purchased this based from the good reviews here in Amazon. For the price alone, with a core i7 processor added with their warranty (which I hope I won't claim), no doubt that this is one of the most affordable units out there. It's not as stylish compared to others but looks are subjective, this unit appears to me, both elegant and contemporary. Besides, I didn'y buy this for it's looks but for it's power. Just read the specs and drool. It has a nice well-spaced chiclet keyboard(not lighted) which is comparative to a Vaio, lots of ports and connectors and the latest USB 3.0. Drawbacks that I encountered though which you will read also from other reviews are the low screen resolution which I really don't mind, besides that's what having an LED/LCD HDTV for; the vent on the side tends to get hot. I bought a fan for it though amazingly, the bottom part is cool; sensitive touch pad but I use an optical mouse so not really a concern. I suggest you buy an extra long lasting battery as this computer drains your battery fast especially when you are mobile. Update : 12/14/2016 Still running ok after 6 1/2 years...except for the bloatware, i love this laptop.","['core i7 processor', 'chiclet keyboard', 'USB 3.0', 'low screen resolution']",0,Positive,0.6572368721722042
"I ordered this laptop about a month ago and have been very impressed with both the performance and the look/feel of the notebook.  This is my first ASUS after bailing off of the HP bandwagon for the last few years.  The slim design and light weight package are very attractive.  The keyboard gives a nice resistance when typing (almost as if it has some kind of magical 'type-assist'#....as well as plenty of space between the keys.  The other comments regarding resolution are somewhat right, depending on what you're doing with it.  The Video Magic software from ASUS allows for enhancement for videos, and I've been impressed with the output.  The only disappointment would be if you do a lot of work in PS CS4...the resolution isn't the best for fine-tuning high-res photos.  Not really a big deal. The only other downside is that my webcam is upside down.  Jeers to ASUS for not yet addressing this problem with this model on their website.  I used a 3rd Party workaround and it seems to work now #in most cases#. Otherwise, great speed....loaded CS4 in under 30 minutes and it boots Photoshop CS4 in under 10 seconds, twice as fast as my duo core HP. Overall, for the price, this laptop is hands-down a GREAT value.","['Asus laptop', 'keyboard', 'video magic software', 'PS CS4', 'upside down webcam', 'CS4']",0,Positive,0.6706481644124364
"As a Software Developer I was looking for something that was powerful and affordable. I need to be able to fire up a proper dev environment anywhere, without worrying about the pitfalls of laptops one usually gets at this price (they're really underpowered). This laptop delivers on power. I can run multiple instances of Visual Studio 2010 with Sql Server running full steam, music in the background, office apps all over the place and this thing does not even blink. Incredible stuff. However, it overheats bad. Real bad. If you're running those eight cores anywhere near their full potential then you are going to know all about it. If it's on your lap, you will want to take it off your lap with 10 minutes or so. If your left hand is near the exhaust where the heat is dispelled, you will want to move it quick-sticks. Yes, this laptop heats up fast when you put it to good use, and this is unpleasant. Furthermore, when running full steam you don't expect it to go more 90 minutes or so. The battery life is pathetic. So much so that after only 2 weeks of using this pup, my Asus is now for sale.","['Visual Studio 2010', 'Sql Server', 'music', 'office apps', 'laptop heats up', 'short battery life']",0,Negative,0.34182500000000005
"Some people are blind (it IS brown. Not black. You have to hold it it bright light to see this however which is elegant in my opinion) and others are just plain stupid. This laptop is hands down awesome. It does run hot, but the i7 720qm thermal specification is 100c!!! Don't worry about it running in the mid 50's to 60's range. Just make sure you turn the power cord to the back or it sort of obstructs the fans; which are dead silent. I will be buying a cooler pad for this. It has a 2-3 hour battery life depending on your battery settings. But if you are buying this machine, you are aware that the components you're buying are not low power, economy parts. They are parts designed for making your life simple and easy with regard to your laptop. And they are very successful. Windows boots to idle extremely fast and NOTHING I have done so far has caused so much as a hiccup. Streaming Pandora, running UTorrent, up to 15 Firefox tabs running, pulling viedo files off my network and burning a dvd simultaneously? The 4 physical and 4 logical cores barely move. Feel free to check your email in the meantime. I would recommend reinstalling windows 7 with the disc to a single drive. You will have to reinstall the drivers and whatnot, but this is a very simple task. It eliminates the bloatware others have complained about. By the way, the bloatware didn't slow this thing down a hair the first time I booted her up. The touchpad is as good and better than any other. I did buy the wireless microsoft mouse and I also recommend it. Wireless N shows 150 mb/s for me and I get full signal with a netgear wndr3300 throughout my house. The ONLY problem I could imagine, unless you're a tool and think not having xp is a problem, is that the screen can be glossy. Doesn't bother me though. Otherwise, plug the HDMI into a plasma 50 inch or something and watch the 5730 ati really tear it up! Pull the trigger.... Buy it.","['i7 720qm thermal', 'windows 7', 'streaming pandora', 'hardware drivers', 'glossy screen', 'wireless N', 'wireless microsoft mouse', 'netgear wndr3300']",0,Positive,0.6718801268730176
"9-7-2013: This laptop is still perfect for Starcraft 2; except for the 4 Vs 4, but it is still playable. It is because of the Stream Processing and the mighty CPU. Starcraft only wants 6Ghz of the CPU. This laptop expresses massive stress if that you are using it for streaming your live games. Asus will not answer you for any of your technical help. _________________________ Well, I've personally gave it a solid state drive instead of a Hard drive. Upgraded it to the Windows 7 Ultimate, and the Asus compatible to it. the laptop comes with its 1 CD of drivers that'll cover everything in a single installation (it'll take about 20 minutes to install all everything from the mobo plug-in play). The GPU feels like a 650Mhz core clock, making the 1GB of ram GPU extremely useless. The vid card is only strong enough to run on medium settings of your games such the Street Fighter 4, but stronger than the xbox360's ATI GPU. The Ultimate settings on Starcraft 2 demands 1GB of the GPU ram, but it no longer runs at 60fps but very poor performance. You'll want to stay at medium for its 60-fps at the very high resolutions. This laptop GPU doesn't have a logic with going faster fresh rate of frames at a smaller resolution, only at the highest HD resolutions it attends to go faster at 60fps medium settings. The Street Fighter 4 medium settings hits it beautifully at 60fps with only the use of the GPU ram of 136mb. The CPU's FSB is a dream come true when it comes to the loading times with the solid state. It'll make the ram feels like 1666Mhz than it is originally 1066mhz. No needing to wait for a boot, truly instant. Battery experience: Without any heavier game application, it last 1 hours and 48 minutes. With the heavier game application it'll last 38 minutes. Hm... The USB 3.0 isn't compatible with my Sprint on the road wireless G4 net speed, only the 2.0 on the other side of the laptop. The CPU is a Bonifiede pro. There was nothing that I can do to stress it, putting my desktop to shame to put away from the last 3 weeks ago.","['solid state drive', 'windows 7', 'GPU', '650Mhz core clock', 'Street Fighter 4', 'starcraft 2', 'medium settings', '60fps', 'instant']",0,Positive,0.7483770318554678
"Keyboard: Chiclet keyboard feels nice, the large keys and a number pad are great! When I ordered this laptop I was worried I would get the UK keyboard layout with the large return key and the backslash key in a inconvenient location.  When I received the laptop I was pleased to find that it was the standard US keyboard layout with large enter, backspace, shift, and control keys which is a nice change from other laptop keyboards that have smaller keys. Color: The page says the color is dark brown but appears black under almost all conditions, a plus in my book.  I had to shine the back with an LED flashlight for it to appear brown.  I haven't taken outside in direct sunlight but it may appear more brown outside. Build quality: I would rate this a medium.  It shouldn't break under normal use but it doesn't look as sturdy as some others. Very bright white LEDs on both sides of the laptop blink when in standy mode or when powered on make the laptop distracting in a darker room.  I like the quiet fan volume.  Even the DVD drive is fairly quiet.  Screen hinges look nice and shouldn't break easily. Performance: Windows 7 boots fast!  Windows Experience Index of 5.9. Runs most all modern games on high quality.  Great performance for the price. Ports: Aside from the standard ports, this laptop has an HDMI port with audio out, one USB 3.0 connector, an eSATA connector! Bundled software: Comes with standard game demos, Office 2007 trial, and various ASUS utilities.  Nothing special but not nearly enough to be considered bloat-ware.  Comes with Windows 7 and driver re-install disc as well as recovery disc maker software. Audio: Great sound quality for laptop speakers. No noticeable distortion even at high volume! Battery life: Mediocre, I average about 2 hours in power saving mode.  But what do you expect from a gaming laptop with an i7 processor?  Get a netbook if you want battery life :) Warranty: Great warranty, came with one free year of accidental damage protection.","['Chiclet keyboard', 'usb 3.0', 'esata connector', 'Windows 7', 'HDMI', 'windows experience index']",0,Positive,0.6801228328321924
"As an entertainment/all purpose laptop, this one is hard to beat even though it is becoming outdated.  Specs are widely available, and for all the number-crunchers there are all sorts of benchmarks available on the internet.  But to comment on some things that stand out during practical, everyday useage: 1. Battery life - Horrendous, but you would expect this when buying.  Power-saving measures help but don't hope for more than 2 hours unplugged in most usage situations. 2. No backlight on the keyboard - would certainly hurt point #1 even more, but the benefits would greatly outweigh the costs. 3. Heat - doesn't bother me at all as its rarely on my actual laptop. 4. Noise - super quiet laptop, you can barely hear the fan during normal use. 5. Overall performance - I've yet to find myself complaining about the computer being too slow.  I've done some fairly CPU-intensive work on this laptop and quite a bit of multi-tasking and it hasn't missed a beat. 6. USB 3.0 - spectacularly fast, a real genuine plus. 7. Bloatware - easily removed in a matter of minutes upon first receiving the laptop. 8. Weight - light enough for what it does, but no featherweight.  I carry it up and down stairs often, move it around the bed and the desk with no problems.  Its not bulky. 9. Keyboard and touchpad - keyboard takes some getting used to, but the full number pad is nice.  Multi-gesture touchpad works decently well but one of the greatest frustrations with this entire laptop is how sensitive/exposed the touchpad is to your palms accidently moving the mouse with the touchpad while typing.  I do not have huge hands, and it happens ALL THE TIME.  Very frustrating.","['laptop', 'battery life', 'heat', 'noise', 'overall performance', 'USB 3.0', 'bloatware', 'weight', 'keyboard and touchpad']",0,Negative,0.6856598000796329
"*update Aug 2013 New SSD is in (Crucial M4 256gb - blaaaazing fast) and usb fan is cooling it nicely. See pics in review for holes i drilled in bottom plastic (matching curve of the heatpipes) that enable better cooling :) *update March 2013 Still going strong. Will be installing new hard drive soon, solid states dont last long, and I use it daily for several hours. Heat is still a major problem, I run everything at lower processor settings and still get overheating occasionally. Will be getting a fan soon, I'm thinking it needs some new thermal paste though, may try to see if I can reach the processor. Still performs faster than most computers I use! *update* June 2012 Running a 128gb solid state drive now, with 8gb of memory....everything loads instantly! Laptop still in great condition... battery died within the 1st year though...runs fine plugged in and lasts 5min without plug! Hard drive also died...but thats a known problem that they ship with cheap drives...had to keep the costs down somewhere! I would get another or an updated version if this one dies though...fast for a latoptop! Excellent laptop so far. I use it as a desktop replacement, and so far it has performed admirably! Connected to a 24' by hdmi",['Crucial M4 256gb'],0,Positive,0.6312775005530838
"This Laptop is blazing fast and delivers as listed.  I use my laptop primarily for music production and daily internet usage but I also ran the Lost Coast HL2 stress test with everything (AA, reflections etc) maxed out and it was averaging well over 100fps.  Windows 7 compatibility has been a dream compared to the hassles I am used to with XP Home-- my FireWire 1814 box connects through a TI expresscard firewire adapter with no problems in Ableton Live. The computer keyboard gets some getting used to if you are familiar with the Delete key being the top right-most key... as with all newer Asus laptops, they include a condensed numpad layout on the right side of the keyboard that adds the home/break/printscreen buttons up where I'm used to finding Del.  I think the benefits of having the numpad will outweigh this problem once I get used to it. I read reviews stating that things like spread sheets were impossible to see on this computer because of the screen resolution... this is simply not true.  I formatted a book (spreadsheets involved!) and designed a book cover using this screen and it worked fine.  I do agree with people who have criticized the viewing angle of the screen though--At ordinary angles the image looks incredibly washed out and visibility is restricted to a tight range of screen positions for any given viewer--not ideal for watching movies on the laptop screen. But!  With HDMI out, I plan to use an external monitor at some point and bypass all of the screen concerns entirely. The computer removes heat VERY efficiently, but that means that anything in front of the vent on the left hand side will become very hot, so be careful! (i've melted one chapstick and one chocolate bar by placing them somewhere nearby during gameplay use).  Overall this computer just blows my mind.  I can alt-tab out of a game, start a music program, and open 10 chrome pages, all at the same time and it won't break a sweat.  For instance, the computer runs the dolphin emulator flawlessly on low settings (this is a pretty demanding emulator). Anyways, I researched computers for a couple days straight and this one was by far the best deal i could find for under $1000.  Buy this right now if you are even slightly interested!  Hah, WORD OF WARNING:  Amazon shipped my latptop in its original Asus box with pictures and specs of the laptop all over it--I would recommend selecting gift wrapping if you don't want people knowing that a valuable product is inside.  Enjoy!","['music production', 'HL2 stress test', 'TI expresscard firewire', 'Ableton Live', 'screen resolution', 'spread sheets', 'HDMI out', 'dolphin emulator']",0,Positive,0.6870109546165885
"I purchased and returned this unit just today after receiving it from Amazon only yesterday. It is of high quality equal to the more widely known MFGs. I had to return it due to the lack of resolution, razor thin viewing angle and meaningless Gamma Ctrl from its 768 screen. I'm coming from a 5 year old Gateway 1600*900 M65 Core 2 Laptop with a Go Force 7800. And YES I knew the specs going in and took a chance but well you can't fight the numbers sometimes.  Yes, the older LT display is significantly better. Much darker blacks, hence better contrast. Phillip/LG made the screens for the Gateway back when and they are excellent, near Plasma black levels I dare say. Now granted the Gateway is a 17' 900 screen where the ASUS is only 15.6 /768 but if you are using Adobe/Lightroom or Nikon Capture NX2 you will be disappointed","['asus 768 screen', 'resolution', 'viewing angle', 'Go Force 7800', 'Adobe/Lightroom', 'Nikon Capture NX2', 'high quality', 'LG', 'Phillip']",0,Positive,0.6852904768898307
"I've had this computer for about a year now, so I can offer a review here without the bias of that initial haze of excitement. Pros: -The technical specs are good. I'm not a hardcore gamer, but I've been able to run everything I've wanted to run smoothly except GTAIV (but performance-wise, that game is broken anyways), including WoW, The Sims 3, Civilization V, and the Total War series, all on high settings. Light modeling and Photoshop also ran with no issues. I've listed a lot more cons than pros, but keep in mind that the pro is an important one. Cons: -If you use this computer on your lap, it runs uncomfortably hot. I mean it. -The power cord comes off very easily. Moving it around almost ensures that it will fall out. Again, if you use this on your lap, I guarantee it's going to go unplugged unnoticed at least once. -Gets dirty easily. -The screen seems to make contact with the keyboard when the lid closes, so the grime from the keyboard occasionally gets on the screen. -Not recommended if you are the sweaty palm type. Heat + prone to grime + sweaty palms = very, very bad. I'm constantly cleaning the area to the left of the touchpad where my palm rests because it's constantly gross. I never had such an issue with my other laptops. -Too big to frequently carry around (I'm a college student). I had to offset this by purchasing a netbook. As neither a pro or a con, it makes a moderate amount of noise. It does get noticeable while gaming. In the end, I'd recommend this computer if you're only in it for the specs and the price. As for me, I wish I would have looked more into other factors, like size, heat, and comfort before making my purchase. It runs everything I need to, but it's uncomfortably large, hot, and dirty. Take this as you will; it would probably be fine if it just sat on a desk.","['uncomfortably hot', 'power cord fall out', 'gets dirty easily', 'sweaty palm', 'large']",0,Negative,0.26885000000000003
"I bought this 16 months ago for my daughter who was going off to graduate school. Within a couple of weeks she was complaining that it ran very hot and had very poor battery life. A few weeks after that the hard drive began to make funny sounds and then the computer would not boot. Tech support at ASUS said that she should send the computer in for service and that the turnaround would be more than a week. She did not have the luxury of not having a computer for that length of time as much of the course material was being presented online. She goes to school three hours away, so I drove to her school and switched out her computer for an older laptop that I had. I ordered a new hard drive, installed it and restored the computer to its original state, and I thought that was the end of it. But a few weeks later, the computer was freezing multiple times a day, and she had to reboot each time. She then informed me that she was so frustrated that she bought a MAC! I updated the drivers and removed all the software except the OS and it no longer 'froze'. I have been using this computer ever since with minimal software loaded at startup","['hard drive', 'battery life', 'tech support', 'software', 'OS']",0,Negative,0.32462500000000005
"I am a 31 yr old female and had a 3 yr old Dell laptop I was looking to replace that was super slow and froze on me constantly.  I've had this for a month. I am not computer savvy but needed a laptop for my classic ipod collection, connecting remotely to work, and various things like Microsoft office and tons of time in the internet.  I am not a gamer but figured a gaming computer would give me the power and speed I wanted.  I went strictly by ratings on Amazon.  I'm not disappointed by the computer. It's great because it is new and obviously faster. Like other reviewers have said, yes, the computer looks black to me not brown.  Only upon close inspection in the sunlight can you see there is a bit of brown.  Also This does NOT come with anything but a trial of Microsoft Office-you will need to buy word, excel  etc since there is no alternative like Microsoft works on the computer. Pros: Love the ten key on the side. This is a must for me. Like the touch sensor where you can scroll and zoom; it was easy to learn. Good size monitor but not too big. Love windows 7 which I find very intuitive. Love there is tech support included from Asus. Computer keyboards seems a little more enclosed making it tougher for crud to get under keys. Cons: Though not bad, it's not the nicest looking computer. Toshiba and Sony are going to look and ergonomically feel better though you won't get as high of ratings overall with those. This does NOT come with anything but a trial of Microsoft Office-you will need to buy word, excel  etc since there is no alternative like Microsoft works on the computer. Though I love the touch sensor that you can scroll and zoom with your fingers I still find it easier to use a mouse. Computer gets hot-you need a cooling pad for sure. Hardly a con for me though-has not slowed me down. With the shiny surface of the comp it is like a magnet for pet hair.","['Dell laptop', 'gaming computer', 'Windows 7', 'Microsoft Office', 'touch sensor', 'cooling pad']",0,Positive,0.6937650565513862
"Had to push one of the back panels in so it was seated properly. There is a tiny gap in the casing by the media reader slot - it is barely noticeable, and I assume it's another part that is just not pushed in all the way like the back piece was. There is a tiny amount of keyboard flex, but when you're typing you don't notice it - only if you're looking for it/pressing down deliberately hard. Coming from a mac laptop, the multi-finger gestures aren't as bad as I've read - they seem to work just fine so far (after you know what the gestures are - they aren't all extremely intuitive) After a few days of use I notice it works only sometimes - anyone know whats up with that? If you're getting this laptop I wouldn't count on this feature. It feels surprisingly light. The hinge is sturdy - i expect it to last. The sound: I can see both opinions - it can sound tinny - but it's also... guess what? A laptop. And no, there isn't cell phones with better speakers - although i've seen some that are pretty close to this. There just isn't any lows, and barely any mids - if you really want good sound, ignore the hype Asus created in their advertisement of these speakers (all that's really exciting about it is that the normal laptop speakers are arranged in some special way-and it comes with some tuning software) and get a pair of some decent desktop speakers. Don't expect any miracles with the sound. That being said, the built-ins are decent laptop speakers (the stereo effect will certainly surprise you). & They are plenty louder than my Macbook's built-ins - so i'm not disappointed with it. The sound required some minor tweaking in the SRS software to get it to my liking. The hand rest is a fingerprint magnet, I can tell it's going to be difficult to keep clean - the fingerprints go on, but they don't wipe off as easy as if it were a gloss plastic. The back, indeed looks black. It's pretty & understated. There isn't a terrible amount of bloat-ware.. I uninstalled all of the game trials and a few other programs and that was all i had to do. It's pretty thin for a laptop this size - not fat looking like those terrible HPs Mine came with 1333 ram. I created a backup DVD set when i got the laptop - and that took about 2 hours (compressing the files, creating an iso, and burning 4 discs) with the supplied backup software. I haven't run down the battery yet - but it says about 1.5 hours. The video card is...awesome. I ran Battlefield Bad Company 2 (a DX11 game) on all of the highest settings (8x anti-aliasing, highest resolution etc.) And it ran perfectly except for a bit of slow down during massive explosions etc. - but, when the anti-aliasing is turned down to 4x it runs just fine. I was planning on getting an X25M SSD for this laptop - but...It doesn't really need it! Boots up in seconds... Photoshop opens in about 4-5 seconds... I saw today that apple revamped their macbook & MBPs - and after looking at them - I would still buy this laptop. It's $1,800 cheaper... And the hardware is still better. Besides that, I am really impressed with windows 7 - After a few days I don't miss anything from OSX.","['fingerprint fingerprint', 'bad company 2', 'DX11 game', 'multi-finger', 'gestures', 'SRS', 'back panels', 'tiny gap', 'media reader', 'keyboard flex', 'touchpad', 'hinge', 'stereo effect', 'desktop speakers', 'Windows 7', '1333 Ram', 'backup software', 'battery life', 'video card']",0,Positive,0.7367497367497368
"When I first got this computer back in '10, it was awesome. It didn't last very long on battery power, but hey, that's what you get with a dedicated graphics card and a i7 processor. It did everything flawlessly, it was fast, and it played my games like a champ. Street Fighter IV and StarCraft II ran perfectly on the machine. After about a year, after the warranty was up, the problems started happening. It would overheat like crazy. If you put your finger on the part of the keyboard above the vent, it would start to burn. Then it started to shut down while playing games. While initially I had StarCraft II on high settings, I had to put it down to the lowest possible settings to even play the game. After a while, this didn't even help, the laptop still shut down. Then I had tried a cooling pad under the laptop, that didn't help at all. I installed a temperature program on the laptop and it showed that the CPU and GPU would go to 210+ degrees F when playing games, and stay at 190+ while browsing the web. I can't even play a HD video on my laptop without it shutting down now. If I watch Netflix, I have to watch in low resolution and not HD because it'll stutter and the audio and video gets out of sync. I finally found a fix, a small tabletop fan pointed at the vent would cool it down enough that I could play my games without the computer shutting down on me. Unfortunately, this fan is also pointing directly at my fingers, so it gets hard to type -- especially in the winter. The fan has to be on almost constantly now, otherwise the computer WILL overheat and shut down. I called Asus technical support, they were wonderfully unhelpful. They wanted me to update the BIOS, I did and that didn't help one bit. And just a week ago, my HDD crashed. I still have no idea why. The computer just wouldn't recognize that a HDD was inserted at all. So I had to get a new one. And so it definitely wasn't a software related issue, the computer is still overheating. I called Asus again, and they said that the only thing I could do was to send it in for repairs. I'm out of warranty, so it's going to cost me. I can't even get an upfront estimate of the cost, the guy said that they would call me and tell me after they checked it out. So I have to spend the money to send it in and wait probably a month to get a call, just for an estimate of the repair price. This isn't just my laptop too, my cousin has an Asus laptop and he has the same exact problem with his. I think Asus used to be a reliable brand, it seems they've started to use extremely unreliable and cheap parts for their laptops. I also have a Asus netbook that is a 400 dollar paperweight. I think it's safe to say I'm never buying an Asus product ever again.","['Asus laptops', 'dedicated graphics card', 'i7 processor', 'long lasting battery', 'overheating', 'external fan support', 'crashed HDD', 'unreliable parts']",0,Positive,0.6503414998018602
"First of all, I have to say that the product itself has good specs for a good price.  This is what drew me to this particular product. When I received it, I immdediately removed all the bloatware and it was a very fast and responsive machine. However, 2 things stand out when you receive the machine: -the machine feels constructed of flimsy, cheap plastic -the screen is garbage.  I was expecting a low resolution (way too low for a 16' screen)","['bloatware', 'cheap plastic', 'garbage screen', 'low resolution']",0,Positive,0.6139249999999999
"Ok so I just got this notebook about a week ago and I had it up and running in no time. My first impression of it is that the color is better than described on amazon. Like others said, it's a very dark brown that can easily pass for black. The screen and the back are a huge fingerprint magnet though. If you are a neat freak like I am, this may be a little problem. I literally clean the screen every 5 minutes ( not that bad though cause i kinda actually like cleaning it :D). All that aside, this thing is very fast. I had no problems running multiple programs and graphics intensive games at the same time. BTW, i'm not a gamer or anything and haven't tested a lot of games on it but this plays Sims 3 well. There is a lot of initial bloatware installed on this thing, but I actually decided to keep most of it as this notebook could handle it anyway and most of them were not that bad. Now it's time to get to my big complaint. For those of you who don't know, this notebook comes preinstalled with 3 partitions. 1 is the Recovery, about 16gb. 2 is the OS(main) about 75 gb and the 3rd was Data with about 200 something gb. I REALLY HATED THIS! Within my first week of using this my OS was just about out of space, so I decided to do what I should have done when I first got it, which was to do a clean install and re-partition the hard drive. I backed up all my data and used the asus built in recovery (F9) procedure. Everything went fine until the process was completed and it told me to shut down. When I tried to start it back up, THE SCREEN WOULD NOT COME ON. Nothing I did worked so I had to call ASUS tech line. I must admit that the service was fast and easy. They told me I would have to send it back for service. I'm in the process of sending this back now. Although my little mishap, I still recommend this notebook. I think my problem was random. Maybe just a bad recovery procedure or something. My advice to new owners is to burn the back up cd's and just use those if you want to re partition the drive. When I get this back, I'll update on my experience with ASUS tech service and any other thing I can think of.","['fingerprint magnet', 'Asus Notebook', 'sims 3', 'bloatware', 'recovery partition', 'clean install', 'startup', 'screen problem', 'ASUS tech service']",0,Positive,0.6631408744862899
"I have had this computer for almost a month before I wrote this review so i could give you all a good review. This laptop is awesome. I am very happy that I purchased this laptop. It is very fast everything runs great on this machine. This is my first Asus laptop and I am so so so happy I purchased it. I am a big gammer so all of the games I have played have worked without any problems on high settings. I play mostly MMORPG type games, so I have played WOW, ROM, Atlantica, and soon Star Craft 2, every game I have thrown at this computer it has worked without a problem.  I also run alot of programs because I am currently in school so I have alot of applications open, and I have my browser open with prob over 20 + tabs, and I have multiple games running in the background along with my Norton working in the background and other background services and this thing DOES NOT SKIP A BEAT. With all that going on I haven't seen this computer over-clock it self yet so its well worth getting the Asus i7 series laptops. The volume is great on some things and others its pretty crappy, the screen is awesome I am not sure what everyone is complaining about because it looks great to me. The keyboard is a chicklet type keyboard but I love it, it doesn't flex on the left side well not on my computer so I am not sure where people are getting that from either, but then again I don't type really hard, I am very fast lite typer, but I have typed hard to see if it flexes and it doesn't so maybe its just their computer. Some people are complaining that there is not a backlight on the keyboard, well all I have to say about that is it would be nice but I type without looking at the keyboard so it really doesn't matter to me. Now the only bad thing I have to say is the laptop is a finger print magnet and a dust magnet because I am always cleaning this beast LOL. The color is a very dark dark brown and you can't tell it is a brown color unless its under direct light but it doesn't bother me because it looks very professional and I like that. It does get a little hot on the left hand side but the fan does a good job keeping it cool. I did buy a laptop cooler but I don't think it really needs it but I use it anyways and it keeps it pretty cool, but this a laptop after all with alot of power so what can you expect it will get hot sometimes! Over all this is a great computer for just the causal user or for someone who needs alot of power. If you can get this computer when its on sale then grab it, even if you can't the price amazon is offering for this computer is still wonderful because I did alot of research and you can't get this much power with this size screen with any other computer or for the same computer from a different company its more expensive. I had doubts about buying this computer at first and after doing alot of research at least a week worth of research reading reviews and all sorts of thing and I still found that this is a freakin awesome computer from an awesome company. If your a gammer then get this beast it will handle all your games, if you need power for other things and software then this is the computer for you. Like it says its an entertainment laptop I have viewed HD movies on here and it is so amazing, I use headphones ofcourse so the sound comes across great, im a computer geek and very picky so if i suggest this computer to other people then its good. Just Buy It.","['MMO games', 'Ast i7 series', 'chiclet type keyboard', 'great screen', 'fan,laptop cooler']",0,Positive,0.6247250000000001
"I gave this computer 3-stars because it does what I need it to do and the technical specs are pretty good. Not great for the price, but good. Pros: has great sound, which is important to me. the SRS Premium Sound panel takes alot of playing with to get a good sound with whatever speakers you are using. I normally hate laptops mostly cause the mouse pads, but they copied Apple (in a good way) and made it so you can use 2 fingers anywhere on the pad and scroll instead of having a scroll bar on the side or whatever. I've found myself using other laptops and being confused by their lack of convenience. USB 3.0 makes transferring all my data alot easier and my phone and ipod charges super quick when i use the usb cable. Cons: only a few days after the 30-day zero bright dot warranty expired i found a few dead pixels, that strangely seem to come and go. the entire thing is very flimsy; the keyboard depresses quite a bit when typing and the screen flexes as if nothing is behind the screen giving it support. it comes with a TON of preloaded games and Asus software, some of which im afraid to uninstall for fear of messing up the OS or BIOS. Pay attention to where your pictures and music and things are saved, as the default path leads to the smaller 'OS' partition and it will fill up very quickly. The mouse gets annoying and worn out fairly quick. Even with trying to adjust the sensitivity it either grabs on to an internet tab or something and wont let go or it has a hard time double clicking. The webcam is less than 1 mp","['dead pixels', 'mouse pad', 'SRS Premium Sound', 'sound quality', 'USB 3.0', 'flimsy', 'preloaded games', 'Asus software', 'laptop mouse']",0,Negative,0.40222500000000005
