all_products_href,product_title,product_rating_points,product_ratings,product_price,product_images_src,product_styles,product_description,reviews,reviewer_name,review_title,review_rating,reviewer_country_date,purchased_product,review_status,review_body,review_helpfulness
https://www.amazon.com/TOTITION-Jackets-Women-Contrast-Jacket/dp/B0BQLM19K1/ref=sr_1_15735?qid=1707043942&s=apparel&sr=1-15735,"TOTITION Jackets for Women Jackets Contrast Trim Open Front Tweed Jacket Jackets for Women Jackets (Color : Black, Size : X-Small)",,,,,"X-Small    
               
                                          1 option from $36.15               
   
       
                          
                    
    
        Small    
               
                                     1 option from $36.15               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $36.15               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $36.15",Polyester     Country as Labeled     Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/GLOPUK-Jackets-Shoulder-Breasted-Lightweight/dp/B0BQLM1KGL/ref=sr_1_15734?qid=1707043942&s=apparel&sr=1-15734,"GLOPUK BOBONI Women's Jackets Autumn Lapel Neck Drop Shoulder Double Breasted Teddy Coat Lightweight Fashion (Color : Brown, Size : X-Large)",,,,,"Small    
               
                                                     $61.49                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $61.49                      
   
       
      
                          
                    
    
        Large    
               
                                                     $61.49                      
   
       
      
                          
                    
    
        X-Large    
               
                                                          $61.49","Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Shoulder-Zipper-Bomber/dp/B0BQLM2N6X/ref=sr_1_15733?qid=1707043942&s=apparel&sr=1-15733,"TOTITION Jackets for Women Jackets Drop Shoulder Zipper Bomber Jacket Jackets for Women Jackets (Color : Khaki, Size : Medium)",,,,,"Small    
               
                                     1 option from $46.28               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $46.28               
   
       
                          
                    
    
        Large    
               
                                     1 option from $46.28               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $46.28",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Shoulder-Drawstring-Hooded/dp/B0BQLMF8DN/ref=sr_1_15732?qid=1707043942&s=apparel&sr=1-15732,"TOTITION Jackets for Women Jackets Drop Shoulder Zip Up Crop Drawstring Hooded Jacket Jackets for Women Jackets (Color : Black, Size : Large)",,,,,"X-Small    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $41.78",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Women-Shoulder-Jacket/dp/B0BQLMFW61/ref=sr_1_15728?qid=1707043942&s=apparel&sr=1-15728,"TOTITION Jackets for Women Jackets Teddy Lined Drop Shoulder Jacket Jackets for Women Jackets (Color : Lilac Purple, Size : Small)",,,,,"Small    
               
                                          1 option from $50.25               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $50.25               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $50.25               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $50.25",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/DBODHI-Jacket-Women-Shoulder-Patched/dp/B0BQLMGT8K/ref=sr_1_15727_mod_primary_new?qid=1707043942&s=apparel&sr=1-15727,"DBODHI Jacket for Women - Zip Up Drop Shoulder Pocket Patched Winter Coat (Color : Mint Green, Size : Small)",,,$33.72 ,,"X-Small    
               
                                                     $33.72                      
   
       
      
                          
                    
    
        Small    
               
                                                          $33.72                      
   
       
                          
                    
    
        Medium    
               
                                                     $33.72                      
   
       
      
                          
                    
    
        Large    
               
                                                     $33.72                      
   
       
      
                          
                    
    
        X-Large    
               
                                                     $33.72",Jacket for women     jacket,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Women-Duffle-Jacket/dp/B0BQLMHSQN/ref=sr_1_15726?qid=1707043942&s=apparel&sr=1-15726,"TOTITION Jackets for Women Jackets Solid Duffle Teddy Jacket Jackets for Women Jackets (Color : White, Size : Small)",,,,,"Small    
               
                                          1 option from $71.25               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $71.25               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $71.25               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $71.25",Polyester     Country as Labeled     Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/AIUKE-Womens-Shoulder-Special-Fashion/dp/B0BQLMJQC8/ref=sr_1_15725?qid=1707043942&s=apparel&sr=1-15725,"AIUKE Women's Coats Women's Winter Coats Flap Pocket Drop Shoulder Teddy Coat Warmth Special Autumn and Winter Fashion Novel (Color : Pink, Size : Small)",,,$78.98 ,,"Small    
               
                                                          $78.98                      
   
       
                          
                    
    
        Medium    
               
                                                     $78.98                      
   
       
      
                          
                    
    
        Large    
               
                                                     $78.98","Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Letter-Patched-Shoulder/dp/B0BQLMKBP5/ref=sr_1_15724?qid=1707043942&s=apparel&sr=1-15724,"TOTITION Jackets for Women Jackets Letter Patched Detail Drop Shoulder Bomber Jacket Jackets for Women Jackets (Color : Coffee Brown, Size : Medium)",,,,,"Small    
               
                                     1 option from $42.53               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $42.53               
   
       
                          
                    
    
        Large    
               
                                     1 option from $42.53               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $42.53",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Pocket-Corduroy-Jacket/dp/B0BQLMW77S/ref=sr_1_15723?qid=1707043942&s=apparel&sr=1-15723,"JLEJIANI Jackets for Women Flap Pocket Corduroy Jacket Jackets for Women (Color : Black, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $52.05               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $52.05               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $52.05               
   
       
                          
                    
    
        Large    
               
                                     1 option from $52.05","Corduroy     Country as Labeled     Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Pocket-Belted-Leather/dp/B0BQLN8WFZ/ref=sr_1_15722?qid=1707043942&s=apparel&sr=1-15722,"TOTITION Jackets for Women Jackets Flap Pocket Belted Leather Jacket Jackets for Women Jackets (Color : Black, Size : Large)",,,,,"X-Small    
               
                                     1 option from $65.55               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $65.55               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $65.55               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $65.55",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/CHARMMODE-Womens-Jackets-Gingham-Outwear/dp/B0BQLN9BV7/ref=sr_1_15721?qid=1707043942&s=apparel&sr=1-15721,"CHARMMODE Women's Jackets Gingham Square Neck Puff Sleeve Jacket Warm Winter Outwear Jackets (Color : Multicolor, Size : Small)",,,,,,"Super soft and comfortable to wear.     This comfortable and fashionable coat can help you resist the cold in winter. Stylish and chic design, suitable for matching with skinny jeans and boots to create a fashionable look.     Occasions: leisure, daily, family, office, work, shopping, street clothes, dating, holidays, going out at night, going out, school, outdoors, etc.     45 day return and exchange service. If you have any questions, please feel free to contact us and provide 24-hour service. Let you not worry about shopping.",,,,,,,,,
https://www.amazon.com/PAAPLE-Fashion-Casual-Shoulder-Beautiful/dp/B0BQLNBP8B/ref=sr_1_15720?qid=1707043942&s=apparel&sr=1-15720,"PAAPLE 2022 Fashion Casual Ladies' Plus Size Jacket Plus Color Block Drop Shoulder Zipper Jacket Lovely Fashion Beautiful (Color : Multicolor, Size : 4X-Large)",,,$34.20 ,,"X-Large    
               
                                                     $34.20                      
   
       
      
                          
                    
    
        XX-Large    
               
                                                     $34.20                      
   
       
      
                          
                    
    
        3X-Large    
               
                                                     $34.20                      
   
       
      
                          
                    
    
        4X-Large    
               
                                                          $34.20","Polyester     Country as Labeled     Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/DBODHI-Jacket-Women-Shoulder-Pockets/dp/B0BQLNCS7F/ref=sr_1_15719?qid=1707043942&s=apparel&sr=1-15719,"DBODHI Jacket for Women - Drop Shoulder Slant Pockets Puffer Coat (Color : Black, Size : Large)",,,$109.20 ,,"X-Small    
               
                                                     $109.20                      
   
       
      
                          
                    
    
        Small    
               
                                                     $109.20                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $109.20                      
   
       
      
                          
                    
    
        Large    
               
                                                          $109.20",Jacket for women     jacket,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Rhinestone-Detail-Jacket/dp/B0BQLNDF5Z/ref=sr_1_15718?qid=1707043942&s=apparel&sr=1-15718,"TOTITION Jackets for Women Jackets Plaid Print Rhinestone Detail Jacket Jackets for Women Jackets (Color : Khaki, Size : X-Large)",,,,,"Small    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        X-Large    
               
                                          1 option from $38.03",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/Jackets-Waterfall-Contrast-Binding-Flannel/dp/B0BQLNR276/ref=sr_1_15717?qid=1707043942&s=apparel&sr=1-15717,"Plus Size Womens Jackets Plus Plaid Waterfall Collar Contrast Binding Flannel Vest Coat Plus Size Jackets (Color : Black and White, Size : 3X-Large)",,,,,"X-Large    
               
                                     1 option from $30.30               
   
       
      
                          
                    
    
        XX-Large    
               
                                     1 option from $30.30               
   
       
      
                          
                    
    
        3X-Large    
               
                                          1 option from $30.30               
   
       
                          
                    
    
        4X-Large    
               
                                     1 option from $30.30","You can wear this lightweight jacket for business work or wear it for leisure, parties and weekend outings. This coat is very stylish with a T-shirt and jeans.     After-sales convenience, high-quality service, 24-hour manual customer service     Style: Pair with basic t-shirts, tops, shirts, camisoles and leggings/jeans, heels, and add your unique jewelry for a chic look",,,,,,,,,
https://www.amazon.com/DBODHI-Jacket-Women-Button-Puffer/dp/B0BQLNVJNB/ref=sr_1_15712?qid=1707043942&s=apparel&sr=1-15712,"DBODHI Jacket for Women - Snap Button Puffer Coat (Color : Green, Size : Small)",,,,,"Small    
               
                                                          $67.35                      
   
       
                          
                    
    
        Medium    
               
                                                     $67.35                      
   
       
      
                          
                    
    
        Large    
               
                                                     $67.35                      
   
       
      
                          
                    
    
        X-Large    
               
                                                     $67.35",Jacket for women     jacket,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Rhinestone-Pearls-Breasted/dp/B0BQLNXF4F/ref=sr_1_15711?qid=1707043942&s=apparel&sr=1-15711,"TOTITION Jackets for Women Jackets Solid Rhinestone and Pearls Detail Double Breasted Crop Jacket Jackets for Women Jackets (Color : Black, Size : Medium)",,,,,"Small    
               
                                     1 option from $56.10               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $56.10               
   
       
                          
                    
    
        Large    
               
                                     1 option from $56.10               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $56.10",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Patched-Striped-Varsity/dp/B0BQLNXQJ4/ref=sr_1_15710?qid=1707043942&s=apparel&sr=1-15710,"TOTITION Jackets for Women Jackets Letter Patched Striped Trim Raglan Sleeve Zipper Varsity Jacket Jackets for Women Jackets (Color : Brown, Size : Large)",,,,,"X-Small    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $48.15",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/RANDAY-Comfortable-Colorblock-Shoulder-Eye-catching/dp/B0BQLNY9N8/ref=sr_1_15709?qid=1707043942&s=apparel&sr=1-15709,"RANDAY Casual Ladies Comfortable Jacket Colorblock Drop Shoulder Striped Trim Jacket Leisure Perfect Comfortable Eye-catching (Color : Beige, Size : X-Large)",,,$61.50 ,,,"Polyester     Country as Labeled     Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Women-Shoulder-Jacket/dp/B0BQLNYNRQ/ref=sr_1_15708?qid=1707043942&s=apparel&sr=1-15708,"TOTITION Jackets for Women Jackets Drop Shoulder Zip Up Jacket Jackets for Women Jackets (Color : Mint Green, Size : X-Large)",,,,,"Small    
               
                                     1 option from $43.44               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $43.44               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $43.44               
   
       
      
                          
                    
    
        X-Large    
               
                                          1 option from $43.44",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/VENYES-2022-Jackets-Women-4X-Large/dp/B0BQLNYPCG/ref=sr_1_15707?qid=1707043942&s=apparel&sr=1-15707,"VENYES 2022 Jackets for Women - Plus Polka Dot Print Eyelash Lace Trim Chain Detail Coat (Color : Navy Blue, Size : 4X-Large)",,,$40.65 ,,,Lace     Country as Labeled     2022 jackets for women     jackets,,,,,,,,,
https://www.amazon.com/DBODHI-Jacket-Women-Shoulder-X-Small/dp/B0BQLNZ9Q9/ref=sr_1_15706?qid=1707043942&s=apparel&sr=1-15706,"DBODHI Jacket for Women - Drop Shoulder Zipper Puffer Coat (Color : Khaki, Size : X-Small)",,,$80.73 ,,"X-Small    
               
                                                          $80.73                      
   
       
                          
                    
    
        Small    
               
                                                     $80.73                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $80.73                      
   
       
      
                          
                    
    
        Large    
               
                                                     $80.73                      
   
       
      
                          
                    
    
        X-Large    
               
                                                     $80.73",Jacket for women     jacket,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Pocket-Shoulder-Zipper/dp/B0BQLP1CVQ/ref=sr_1_15705?qid=1707043942&s=apparel&sr=1-15705,"TOTITION Jackets for Women Jackets Flap Pocket Drop Shoulder Zipper Teddy Jacket Jackets for Women Jackets (Color : Apricot, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $42.53               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $42.53               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $42.53               
   
       
                          
                    
    
        Large    
               
                                     1 option from $42.53",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/DBODHI-Jacket-Women-Shoulder-Multicolor/dp/B0BQLP2TK5/ref=sr_1_15704_mod_primary_new?qid=1707043942&s=apparel&sr=1-15704,"DBODHI Jacket for Women - Tree Print Slant Pockets Drop Shoulder Puffer Coat (Color : Multicolor, Size : Small)",,,$44.40 ,,"Small    
               
                                                          $44.40                      
   
       
                          
                    
    
        Medium    
               
                                                     $44.40                      
   
       
      
                          
                    
    
        Large    
               
                                                     $44.40                      
   
       
      
                          
                    
    
        X-Large    
               
                                                     $44.40",Polyester     Country as Labeled     Jacket for women     jacket,,,,,,,,,
https://www.amazon.com/GLOPUK-Jackets-Patched-Corduroy-Lightweight/dp/B0BQLP338J/ref=sr_1_15703?qid=1707043942&s=apparel&sr=1-15703,"GLOPUK BOBONI Women's Jackets Autumn Solid Pocket Patched Button Up Corduroy Coat Lightweight Fashion (Color : Dusty Pink, Size : Small)",,,$36.28 ,,"X-Small    
               
                                                     $36.28                      
   
       
      
                          
                    
    
        Small    
               
                                                          $36.28                      
   
       
                          
                    
    
        Medium    
               
                                                     $36.28                      
   
       
      
                          
                    
    
        Large    
               
                                                     $36.28","Corduroy     Country as Labeled     Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Tassel-Button-Corduroy/dp/B0BQLP34LQ/ref=sr_1_15702?qid=1707043942&s=apparel&sr=1-15702,"TOTITION Jackets for Women Jackets Tassel Trim Snap Button Up Corduroy Jacket Jackets for Women Jackets (Color : Beige, Size : X-Small)",,,,,"X-Small    
               
                                          1 option from $46.28               
   
       
                          
                    
    
        Small    
               
                                     1 option from $46.28               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $46.28               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $46.28",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Embroidery-Detail-Jacket/dp/B0BQLP3T4V/ref=sr_1_15701?qid=1707043942&s=apparel&sr=1-15701,"TOTITION Jackets for Women Jackets Embroidery Detail Open Front Crop Jacket Jackets for Women Jackets (Color : Purple, Size : Medium)",,,,,"Small    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $38.03               
   
       
                          
                    
    
        Large    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $38.03",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/AIUKE-Jackets-Women-Breasted-Overcoat/dp/B0BQLP511K/ref=sr_1_15700?qid=1707043942&s=apparel&sr=1-15700,"AIUKE Jackets Women for Jackets - Plaid Pattern Single Breasted Overcoat (Color : Black and White, Size : Small)",,,$53.85 ,,"X-Small    
               
                                                     $53.85                      
   
       
      
                          
                    
    
        Small    
               
                                                          $53.85","Jackets     women for Jackets     Soft and comfortable high quality hand feel.     Everyday made better: we listen to customer feedback and fine-tune every detail to ensure quality, fit, and comfort     Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Women-Shoulder-Jacket/dp/B0BQLP9185/ref=sr_1_15699?qid=1707043942&s=apparel&sr=1-15699,"TOTITION Jackets for Women Jackets Plaid Print Drop Shoulder Mixed Media Jacket Jackets for Women Jackets (Color : Multicolor, Size : X-Large)",,,,,"Small    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        X-Large    
               
                                          1 option from $40.65",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/AIUKE-Jackets-Women-Front-Coffee/dp/B0BQLPB8MT/ref=sr_1_15698?qid=1707043942&s=apparel&sr=1-15698,"AIUKE Jackets Women for Jackets - Open Front Teddy Coat (Color : Coffee Brown, Size : Large)",,,$53.85 ,,"X-Small    
               
             
   
       
      
                          
                    
    
        Small    
               
             
   
       
      
                          
                    
    
        Medium    
               
             
   
       
      
                          
                    
    
        Large","Jackets     women for Jackets     Soft and comfortable high quality hand feel.     Everyday made better: we listen to customer feedback and fine-tune every detail to ensure quality, fit, and comfort     Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.",,,,,,,,,
https://www.amazon.com/YZYEE-Jackets-Women-Baseball-Quilted/dp/B0BQLPBHRP/ref=sr_1_15697?qid=1707043942&s=apparel&sr=1-15697,"YZYEE Jackets for Women - Baseball Collar Snap Button Quilted Coat (Color : Black, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $67.35               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $67.35               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $67.35               
   
       
                          
                    
    
        Large    
               
                                     1 option from $67.35",Jackets for women     Jackets,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Women-Pocket-Jacket/dp/B0BQLTSHJB/ref=sr_1_15703?qid=1707043934&s=apparel&sr=1-15703,"TOTITION Jackets for Women Jackets Tie Dye Slant Pocket Jacket Jackets for Women Jackets (Color : Blue and White, Size : X-Small)",,,,,"X-Small    
               
                                          1 option from $41.78               
   
       
                          
                    
    
        Small    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $41.78",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Butterfly-Contrast-Jacket/dp/B0BQLTV11T/ref=sr_1_15702?qid=1707043934&s=apparel&sr=1-15702,"TOTITION Jackets for Women Jackets Butterfly Print Contrast Fuzzy Crop Jacket Jackets for Women Jackets (Color : Brown, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $40.65               
   
       
                          
                    
    
        Large    
               
                                     1 option from $40.65",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/Jackets-Women-Raglan-Sleeve-Jacket/dp/B0BQLTVDVC/ref=sr_1_15701?qid=1707043934&s=apparel&sr=1-15701,"Jackets Women for Jackets - Lapel Neck Raglan Sleeve Knot Cuff Jacket (Color : Army Green, Size : Medium)",,,$46.28 ,,"Small    
               
                                                     $46.28                      
   
       
      
                          
                    
    
        Medium    
               
                                                          $46.28                      
   
       
                          
                    
    
        Large    
               
                                                     $46.28                      
   
       
      
                          
                    
    
        X-Large    
               
                                                     $46.28","Jackets     women for Jackets     Soft and comfortable high quality hand feel.     Everyday made better: we listen to customer feedback and fine-tune every detail to ensure quality, fit, and comfort     Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.",,,,,,,,,
https://www.amazon.com/DBODHI-Jacket-Women-Drawstring-X-Large/dp/B0BQLTVMQQ/ref=sr_1_15700?qid=1707043934&s=apparel&sr=1-15700,"DBODHI Jacket for Women - Zip Up Drawstring Hooded Puffer Coat (Color : Khaki, Size : X-Large)",,,$124.32 ,,"X-Small    
               
                                                     $124.32                      
   
       
      
                          
                    
    
        Small    
               
                                                     $124.32                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $124.32                      
   
       
      
                          
                    
    
        Large    
               
                                                     $124.32                      
   
       
      
                          
                    
    
        X-Large    
               
                                                          $124.32",Polyester     Country as Labeled     Jacket for women     jacket,,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Letter-Embroidery-Shoulder/dp/B0BQLTWP97/ref=sr_1_15699?qid=1707043934&s=apparel&sr=1-15699,"TOTITION Jackets for Women Jackets Letter Embroidery Drop Shoulder Teddy Jacket Jackets for Women Jackets (Color : Coffee Brown, Size : Medium)",,,,,"Small    
               
                                     1 option from $61.50               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $61.50               
   
       
                          
                    
    
        Large    
               
                                     1 option from $61.50               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $61.50",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/AIUKE-Womens-Batwing-Special-Fashion/dp/B0BQLTWQ2B/ref=sr_1_15698?qid=1707043934&s=apparel&sr=1-15698,"AIUKE Women's Coats Women's Winter Coats Open Front Batwing Sleeve Coat Warmth Special Autumn and Winter Fashion Novel (Color : Khaki, Size : X-Small)",,,$42.53 ,,"X-Small    
               
                                                          $42.53                      
   
       
                          
                    
    
        Small    
               
                                                     $42.53                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $42.53                      
   
       
      
                          
                    
    
        Large    
               
                                                     $42.53","Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Fishnet-Shoulder-Without/dp/B0BQLTXXSH/ref=sr_1_15697?qid=1707043934&s=apparel&sr=1-15697,"TOTITION Jackets for Women Jackets Fishnet Off Shoulder Sheer Crop Jacket Without Tube Top Jackets for Women Jackets (Color : Black, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $28.35               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $28.35               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $28.35               
   
       
                          
                    
    
        Large    
               
                                     1 option from $28.35",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
https://www.amazon.com/KIVEM-Fashion-Striped-Contrast-Comfortable/dp/B0BQLTXY56/ref=sr_1_15696?qid=1707043934&s=apparel&sr=1-15696,"KIVEM 2022 Ladies Jacket Fashion Striped Print Contrast Binding Jacket Work Leisure Fashion Comfortable Warm (Color : Black and White, Size : Large)",,,$30.30 ,,"Small    
               
                                                     $30.30                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $30.30                      
   
       
      
                          
                    
    
        Large    
               
                                                          $30.30","Super Soft, Cozy and Comfortable to Wear.     Occasion: Casual Daily, Home, Office, Working, Shopping, Street Wear, Datiing, Holiday, Night Out, Go Out, School, Outdoor etc.",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Detail-Fringe-Jacket/dp/B0BQLTYJ6J/ref=sr_1_15695?qid=1707043934&s=apparel&sr=1-15695,"JLEJIANI Jackets for Women Flap Detail Fringe Trim Crop Jacket Jackets for Women (Color : Black, Size : Medium)",,,,,"Small    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $40.65               
   
       
                          
                    
    
        Large    
               
                                     1 option from $40.65               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $40.65","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/TOTITION-Jackets-Women-Pocket-Jacket/dp/B0BQLV3PF6/ref=sr_1_15694?qid=1707043934&s=apparel&sr=1-15694,"TOTITION Jackets for Women Jackets Color Block Flap Pocket Crop Jacket Jackets for Women Jackets (Color : Multicolor, Size : X-Small)",,,,,"X-Small    
               
                                          1 option from $41.78               
   
       
                          
                    
    
        Small    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $41.78               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $41.78",Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.,,,,,,,,,
